uwYear,gender,carType,carCat,job,age,nYears,carVal,cover,density,claimSizeMD
2010,Male,B,Medium,Unemployed,19,8,35150,0,187,4168
2010,Female,B,Medium,Housewife,44,2,3955,1,275,1101
2010,Male,A,Medium,Housewife,20,10,9615,0,178,2631
2010,Male,D,Large,Self-employed,52,14,14875,1,138,1015
2010,Male,A,Medium,Self-employed,39,6,24320,0,169,1579
2010,Male,E,Small,Employed,23,1,31035,0,51,470
2010,Male,B,Medium,Employed,43,2,16105,0,139,1440
2010,Male,B,Small,Housewife,21,6,3000,0,238,289
2010,Male,D,Medium,Employed,29,9,7955,1,145,113
2010,Male,C,Small,Employed,35,0,22790,0,32,45
2010,Male,E,Small,Employed,26,2,47340,1,92,822
2010,Male,D,Small,Unemployed,45,14,19135,1,130,718
2010,Female,A,Medium,Self-employed,26,6,6220,1,89,543
2010,Female,E,Small,Employed,41,0,14535,0,282,411
2010,Male,B,Small,Housewife,22,2,5170,0,88,22
2010,Male,A,Medium,Employed,33,2,18675,0,38,1718
2010,Male,D,Medium,Housewife,33,6,27505,0,284,421
2010,Male,B,Medium,Employed,43,9,24860,0,273,727
2010,Female,D,Small,Self-employed,74,14,8270,0,23,1085
2010,Male,D,Medium,Self-employed,25,7,21680,1,51,1774
2010,Female,E,Small,Unemployed,43,1,27940,1,225,144
2010,Male,A,Large,Employed,43,11,35280,0,296,1714
2010,Male,E,Medium,Unemployed,25,0,22250,0,156,1007
2010,Male,A,Medium,Self-employed,51,14,9950,0,286,3425
2010,Female,E,Small,Housewife,38,0,9230,1,238,444
2010,Male,A,Large,Employed,41,14,18160,0,30,320
2010,Female,D,Large,Retired,61,13,24695,0,32,1871
2010,Male,A,Medium,Housewife,42,5,18805,0,112,83
2010,Male,A,Large,Housewife,72,5,41890,0,45,23
2010,Male,D,Large,Housewife,19,0,19915,1,149,1
2010,Female,C,Medium,Housewife,39,4,15755,1,184,362
2010,Male,D,Small,Employed,31,4,15690,1,41,1107
2010,Male,A,Large,Housewife,52,1,8305,1,25,1021
2010,Female,E,Medium,Employed,30,2,8055,0,205,168
2010,Female,D,Small,Employed,25,3,3220,0,184,134
2010,Female,C,Small,Self-employed,33,0,11535,0,271,1557
2010,Female,B,Small,Employed,38,4,36120,1,290,174
2010,Male,C,Small,Employed,25,4,20730,0,21,156
2010,Male,D,Medium,Unemployed,42,13,22250,0,259,1299
2010,Male,A,Small,Employed,27,5,33225,1,209,365
2010,Male,A,Large,Employed,52,7,49305,0,130,849
2010,Male,D,Large,Employed,56,6,8875,1,34,2303
2010,Male,E,Small,Employed,25,1,23500,1,24,277
2010,Female,A,Medium,Self-employed,31,0,28215,1,57,626
2010,Male,A,Large,Unemployed,31,1,24755,0,149,66
2010,Male,B,Large,Employed,45,0,47195,1,148,132
2010,Male,D,Medium,Self-employed,45,4,12175,1,93,320
2010,Male,D,Large,Unemployed,58,8,3625,1,141,404
2010,Male,D,Small,Employed,33,11,12525,0,184,91
2010,Female,B,Large,Self-employed,38,10,7090,1,114,1204
2010,Male,B,Large,Employed,50,9,10820,0,100,490
2010,Male,A,Large,Unemployed,35,2,4760,1,207,421
2010,Male,D,Medium,Employed,35,10,4575,0,236,343
2010,Male,B,Medium,Self-employed,29,4,13865,1,285,1710
2010,Female,E,Large,Employed,38,11,18765,0,275,444
2010,Female,E,Small,Employed,33,1,22760,1,157,53
2010,Male,C,Small,Unemployed,25,12,35400,0,115,87
2010,Female,C,Small,Unemployed,20,11,19195,0,140,21
2010,Male,D,Large,Housewife,21,10,15255,1,77,256
2010,Male,A,Medium,Employed,41,4,23630,0,64,46
2010,Female,B,Small,Housewife,32,11,23370,0,270,869
2010,Female,E,Medium,Unemployed,29,7,15525,0,34,574
2010,Male,B,Small,Unemployed,19,6,27260,0,36,1029
2010,Male,A,Medium,Employed,29,4,15540,0,245,426
2010,Female,A,Small,Retired,54,9,43640,0,163,633
2010,Male,D,Large,Housewife,49,3,12345,1,36,1099
2010,Male,E,Medium,Self-employed,25,4,11140,0,25,757
2010,Male,E,Small,Unemployed,24,14,10155,0,59,223
2010,Male,D,Medium,Employed,29,1,8545,0,38,770
2010,Male,A,Medium,Self-employed,23,9,26000,0,249,568
2010,Male,A,Medium,Housewife,24,0,13510,1,238,663
2010,Male,B,Small,Employed,18,8,28850,0,271,728
2010,Male,B,Large,Employed,42,2,28300,1,259,1101
2010,Male,C,Medium,Housewife,23,0,5270,1,129,114
2010,Female,E,Small,Housewife,26,3,16735,0,175,129
2010,Female,A,Medium,Self-employed,28,2,19375,1,83,350
2010,Male,A,Small,Employed,19,12,3280,0,251,3699
2010,Male,B,Medium,Housewife,47,2,7520,0,57,120
2010,Female,E,Large,Self-employed,67,9,44360,1,223,917
2010,Female,C,Large,Self-employed,42,12,21255,0,77,879
2010,Female,E,Large,Unemployed,54,4,27695,1,113,55
2010,Female,E,Large,Employed,21,4,23930,0,59,131
2010,Male,E,Large,Housewife,22,12,8500,0,27,381
2010,Male,D,Small,Unemployed,22,2,10030,0,115,146
2010,Male,E,Small,Self-employed,28,6,22585,0,233,376
2010,Male,D,Medium,Employed,40,5,21025,1,129,889
2010,Female,E,Large,Employed,19,14,18460,0,88,721
2010,Male,B,Small,Housewife,34,0,8125,1,46,743
2010,Male,C,Small,Self-employed,47,14,12570,1,260,760
2010,Male,D,Large,Housewife,18,0,8950,0,38,267
2010,Female,C,Large,Employed,19,1,8965,0,180,140
2010,Male,B,Medium,Unemployed,36,2,7310,1,156,417
2010,Male,A,Medium,Employed,38,3,21590,1,273,127
2010,Female,B,Small,Unemployed,24,7,21720,0,140,2405
2010,Female,B,Large,Employed,25,1,7485,0,271,3256
2010,Male,B,Small,Housewife,45,0,7350,0,30,410
2010,Male,D,Medium,Employed,22,4,12070,0,170,5237
2010,Male,D,Medium,Employed,21,4,4995,0,79,1393
2010,Female,A,Medium,Housewife,28,1,5540,0,93,1329
2010,Male,D,Medium,Employed,44,1,31070,1,123,390
2010,Male,B,Large,Unemployed,40,13,23710,1,113,1545
2010,Male,C,Large,Employed,56,13,2535,1,260,65
2010,Male,B,Medium,Employed,45,6,8905,0,28,1372
2010,Male,A,Medium,Employed,30,14,49745,0,251,770
2010,Female,E,Large,Self-employed,32,1,28075,1,20,291
2010,Male,D,Small,Employed,18,1,20405,0,92,1422
2010,Male,A,Large,Employed,30,6,23180,1,216,233
2010,Female,E,Small,Housewife,23,10,23390,0,92,572
2010,Female,D,Small,Self-employed,43,0,23675,1,203,296
2010,Male,E,Medium,Self-employed,48,5,31065,1,201,478
2010,Male,E,Large,Self-employed,21,0,20270,1,21,32
2010,Male,A,Small,Housewife,33,2,10585,1,223,1067
2010,Female,E,Medium,Employed,22,2,34725,0,112,1380
2010,Female,D,Large,Retired,61,5,8215,0,223,106
2010,Female,E,Small,Self-employed,57,0,9255,1,68,1086
2010,Female,A,Medium,Housewife,45,1,5135,1,130,70
2010,Male,B,Medium,Employed,18,2,3390,1,161,2784
2010,Male,E,Medium,Employed,26,2,11515,1,213,3589
2010,Male,A,Large,Housewife,61,1,11260,1,240,336
2010,Male,C,Medium,Employed,41,15,26895,1,31,475
2010,Female,B,Small,Employed,21,6,18355,0,98,841
2010,Male,B,Medium,Housewife,60,12,16840,0,101,455
2010,Female,B,Medium,Employed,20,0,17480,0,223,1077
2010,Female,A,Large,Housewife,48,5,19805,0,32,67
2010,Male,D,Medium,Housewife,44,8,9115,1,113,92
2010,Female,A,Small,Employed,33,0,26735,1,129,454
2010,Male,B,Small,Self-employed,63,2,11670,1,149,918
2010,Male,E,Small,Employed,20,2,22045,0,101,849
2010,Male,D,Small,Employed,29,11,12615,0,213,28
2010,Male,A,Small,Housewife,62,3,14385,1,202,1334
2010,Male,D,Small,Unemployed,26,1,22795,0,153,2936
2010,Male,D,Large,Employed,28,4,1205,1,31,772
2010,Male,A,Small,Unemployed,28,6,9835,0,124,53
2010,Female,A,Large,Employed,35,4,6370,0,47,9
2010,Male,A,Small,Unemployed,20,0,15025,0,141,5358
2010,Male,E,Large,Housewife,31,10,25615,1,223,93
2010,Male,A,Large,Self-employed,57,12,5170,1,31,159
2010,Male,D,Large,Retired,62,8,8700,1,170,5
2010,Male,E,Medium,Self-employed,52,4,29795,1,138,1088
2010,Female,D,Small,Self-employed,33,2,20995,0,239,495
2010,Male,C,Large,Employed,35,0,16870,0,28,337
2010,Female,B,Medium,Housewife,44,0,23570,1,57,624
2010,Male,A,Medium,Housewife,33,4,39685,1,59,67
2010,Male,A,Small,Self-employed,20,2,12400,0,58,599
2010,Male,D,Small,Unemployed,22,14,19430,0,259,4608
2010,Female,D,Medium,Unemployed,42,5,7550,1,32,22
2010,Male,B,Small,Employed,30,14,13805,0,37,931
2010,Male,D,Large,Unemployed,37,1,5140,0,273,555
2010,Male,B,Medium,Employed,22,12,8105,0,178,139
2010,Male,A,Medium,Retired,48,0,13410,1,148,393
2010,Female,C,Medium,Unemployed,25,4,45715,1,37,42
2010,Male,C,Small,Employed,23,1,21090,0,60,1617
2010,Female,A,Small,Employed,29,1,29205,1,185,201
2010,Female,B,Small,Housewife,31,1,18250,0,233,1008
2010,Male,C,Medium,Employed,40,7,8200,1,121,669
2010,Female,A,Large,Employed,26,1,13435,0,138,414
2010,Male,B,Large,Self-employed,37,12,7545,1,86,707
2010,Female,E,Small,Unemployed,38,3,28640,0,181,544
2010,Male,A,Small,Unemployed,18,15,12275,0,294,12055
2010,Male,B,Small,Self-employed,24,2,2775,1,190,2823
2010,Male,D,Medium,Employed,41,1,7745,1,181,814
2010,Female,A,Medium,Unemployed,20,0,19700,0,259,2355
2010,Male,A,Small,Unemployed,27,12,19885,1,209,370
2010,Female,D,Small,Unemployed,42,2,35730,1,29,102
2010,Female,E,Small,Employed,47,1,15745,1,107,84
2010,Female,E,Medium,Housewife,25,2,43650,1,138,31
2010,Male,A,Medium,Employed,28,11,6525,1,25,1739
2010,Female,C,Small,Self-employed,26,3,8210,0,62,587
2010,Male,A,Medium,Housewife,54,10,21060,1,23,79
2010,Male,E,Small,Employed,60,0,6865,1,71,330
2010,Male,D,Medium,Unemployed,19,8,19410,0,85,559
2010,Male,E,Medium,Employed,20,1,41965,0,238,2201
2010,Male,C,Medium,Housewife,53,10,7805,1,33,123
2010,Male,B,Large,Unemployed,37,0,18460,1,249,1118
2010,Male,A,Large,Employed,44,3,8085,0,210,909
2010,Female,C,Large,Unemployed,30,2,15585,1,34,629
2010,Male,E,Small,Employed,27,2,14685,1,101,338
2010,Female,A,Medium,Employed,20,7,8645,0,294,1716
2010,Male,E,Medium,Employed,19,13,26590,0,184,697
2010,Male,B,Medium,Housewife,21,6,25905,1,123,2230
2010,Male,A,Large,Employed,30,1,11890,1,190,983
2010,Female,A,Medium,Self-employed,46,3,16415,1,70,1161
2010,Male,A,Medium,Employed,26,4,13230,0,31,240
2010,Female,A,Large,Unemployed,41,0,24050,1,113,125
2010,Female,E,Small,Unemployed,24,4,14145,0,225,1777
2010,Female,A,Medium,Housewife,47,1,10300,0,50,792
2010,Female,C,Large,Self-employed,33,8,22935,1,90,943
2010,Female,A,Large,Unemployed,35,4,11885,0,254,228
2010,Female,A,Large,Unemployed,70,5,11435,1,296,1173
2010,Female,A,Large,Unemployed,39,3,3715,0,203,93
2010,Male,E,Medium,Self-employed,46,4,6230,1,133,18
2010,Male,D,Large,Housewife,31,3,17705,1,282,477
2010,Male,B,Medium,Housewife,40,7,13145,1,284,1395
2010,Male,A,Small,Housewife,53,3,19235,0,270,2041
2010,Male,B,Medium,Housewife,50,3,18885,0,190,1147
2010,Male,D,Large,Self-employed,37,2,18625,1,49,1067
2010,Male,E,Large,Unemployed,23,0,24405,0,107,2916
2010,Male,B,Large,Self-employed,32,4,5815,0,275,3223
2010,Male,C,Small,Housewife,20,0,15445,0,72,490
2010,Male,B,Medium,Self-employed,40,14,21015,1,101,28
2010,Male,A,Medium,Housewife,36,7,15000,1,26,855
2010,Female,C,Large,Housewife,26,9,23770,0,99,237
2010,Male,A,Large,Housewife,42,0,12790,0,72,145
2010,Male,B,Small,Employed,37,0,12145,1,64,296
2010,Male,C,Large,Housewife,48,5,23735,0,251,516
2010,Male,E,Small,Employed,21,8,14035,0,222,1614
2010,Female,B,Small,Retired,75,2,10570,0,201,69
2010,Male,D,Medium,Self-employed,64,6,32070,0,236,1452
2010,Male,A,Medium,Housewife,23,13,3740,0,50,1651
2010,Female,A,Medium,Employed,19,2,9165,1,239,388
2010,Female,A,Large,Self-employed,56,2,28990,1,107,2771
2010,Female,B,Small,Housewife,20,7,44145,1,260,1081
2010,Male,A,Small,Self-employed,21,2,18970,1,169,223
2010,Male,D,Medium,Housewife,41,1,7530,1,138,105
2010,Female,C,Medium,Retired,62,10,2355,1,56,1039
2010,Male,C,Medium,Self-employed,37,0,15450,0,79,211
2010,Female,D,Medium,Employed,40,14,2485,1,238,2045
2010,Female,E,Medium,Employed,28,9,9405,1,223,4689
2010,Male,E,Small,Unemployed,19,10,19750,1,84,362
2010,Male,A,Large,Housewife,18,10,6920,0,87,347
2010,Male,C,Small,Self-employed,34,1,10695,0,32,672
2010,Female,A,Large,Unemployed,23,1,36960,0,30,177
2010,Female,B,Medium,Housewife,27,10,10595,0,250,147
2010,Female,C,Large,Housewife,49,4,26865,0,111,454
2010,Male,A,Medium,Unemployed,42,8,3440,1,76,44
2010,Male,A,Medium,Employed,26,4,18120,1,95,484
2010,Male,D,Small,Self-employed,20,12,8935,0,107,325
2010,Male,D,Small,Housewife,41,3,14620,0,61,266
2010,Female,C,Small,Housewife,44,3,11190,1,70,681
2010,Male,E,Small,Unemployed,23,5,21530,0,149,222
2010,Female,B,Small,Employed,33,2,2415,1,184,1071
2010,Female,E,Large,Housewife,33,0,12720,1,130,106
2010,Female,B,Large,Self-employed,37,6,15435,1,223,91
2010,Male,B,Small,Housewife,47,4,13210,0,40,613
2010,Female,A,Medium,Employed,22,15,19405,0,277,957
2010,Male,E,Small,Self-employed,31,8,37270,0,54,203
2010,Male,D,Medium,Housewife,58,15,35080,0,38,558
2010,Male,E,Medium,Unemployed,25,2,14240,0,89,170
2010,Male,A,Large,Employed,57,1,6375,0,239,948
2010,Female,E,Small,Housewife,42,10,17190,1,57,10
2010,Male,D,Large,Employed,72,13,2990,1,203,1761
2010,Female,B,Small,Employed,18,0,15545,0,190,94
2010,Female,C,Medium,Self-employed,44,10,2980,0,101,494
2010,Female,D,Large,Employed,28,1,9660,0,28,93
2010,Male,D,Small,Self-employed,47,4,9915,0,126,280
2010,Male,A,Medium,Housewife,49,9,21120,0,160,1401
2010,Female,D,Small,Housewife,18,0,24050,0,34,204
2010,Female,A,Medium,Employed,28,14,7545,1,170,693
2010,Female,E,Small,Housewife,28,10,15690,0,61,653
2010,Female,D,Large,Employed,46,12,40240,1,99,199
2010,Male,B,Small,Employed,47,11,24250,1,108,150
2010,Female,D,Medium,Unemployed,22,6,5830,0,101,45
2010,Male,A,Medium,Self-employed,25,1,13625,0,259,2278
2010,Male,D,Medium,Self-employed,36,2,18860,1,203,2044
2010,Male,C,Large,Employed,29,2,18160,1,23,1282
2010,Male,D,Large,Unemployed,24,8,13070,0,270,1506
2010,Male,D,Medium,Employed,34,2,9530,1,250,209
2010,Female,B,Large,Housewife,46,4,20580,0,59,160
2010,Female,A,Large,Unemployed,29,0,8730,0,126,720
2010,Female,D,Medium,Self-employed,32,9,17895,1,55,435
2010,Male,C,Medium,Self-employed,24,3,43230,0,21,110
2010,Female,D,Large,Self-employed,25,15,17200,0,239,1728
2010,Male,C,Small,Employed,20,14,28680,0,72,715
2010,Female,E,Medium,Unemployed,26,11,15065,0,99,715
2010,Male,E,Small,Unemployed,25,3,2395,1,35,1079
2010,Male,E,Small,Housewife,28,4,14490,0,251,509
2010,Male,A,Small,Unemployed,21,11,47260,0,294,1932
2010,Female,C,Medium,Unemployed,26,13,5375,0,138,1680
2010,Female,D,Medium,Self-employed,67,0,28435,0,73,167
2010,Male,B,Medium,Employed,37,0,36470,1,61,510
2010,Male,E,Large,Unemployed,26,10,17915,1,73,2730
2010,Male,C,Small,Employed,39,6,23625,0,250,374
2010,Male,A,Medium,Unemployed,18,4,7910,0,76,1713
2010,Male,A,Small,Employed,28,10,28065,0,72,218
2010,Female,E,Large,Retired,66,3,19945,1,96,1693
2010,Female,D,Medium,Unemployed,27,7,22775,1,44,691
2010,Male,B,Small,Employed,40,0,7565,0,222,561
2010,Female,B,Medium,Employed,49,15,45400,1,140,38
2010,Female,C,Small,Self-employed,22,7,11090,0,202,352
2010,Female,B,Large,Employed,34,1,8710,1,163,424
2010,Male,D,Medium,Employed,43,14,18305,1,296,319
2010,Male,D,Medium,Self-employed,52,13,26005,1,60,204
2010,Male,D,Small,Employed,32,0,26655,0,62,1147
2010,Female,E,Small,Unemployed,29,13,4615,0,103,204
2010,Male,B,Medium,Housewife,42,1,19640,1,219,728
2010,Male,C,Small,Unemployed,31,7,5295,1,294,1899
2010,Male,C,Large,Employed,25,0,7490,0,250,1331
2010,Male,D,Large,Employed,24,0,9995,1,148,351
2010,Male,D,Small,Employed,51,8,8945,1,150,445
2010,Female,E,Small,Housewife,27,2,13595,1,36,851
2010,Male,E,Small,Employed,20,10,14565,1,277,2301
2010,Male,C,Small,Unemployed,38,1,29005,1,100,1177
2010,Male,D,Large,Employed,50,13,11190,1,28,116
2010,Female,B,Small,Unemployed,39,10,4415,0,28,1841
2010,Female,A,Medium,Unemployed,21,4,3380,0,108,462
2010,Male,D,Small,Employed,25,0,22675,0,119,138
2010,Female,B,Large,Employed,26,0,11095,0,67,621
2010,Male,E,Large,Employed,40,0,23765,0,89,282
2010,Female,B,Medium,Employed,31,1,14875,0,60,401
2010,Female,A,Small,Employed,19,13,20610,0,294,2588
2010,Male,E,Medium,Employed,21,1,16150,1,235,605
2010,Female,E,Large,Self-employed,51,5,5075,0,141,740
2010,Female,E,Large,Employed,30,6,6195,0,29,879
2010,Male,A,Large,Retired,70,1,16805,1,64,583
2010,Female,C,Large,Employed,30,13,16575,1,32,459
2010,Male,D,Medium,Employed,41,1,22165,0,286,125
2010,Male,A,Large,Retired,74,9,17855,1,216,956
2010,Male,E,Medium,Employed,43,2,8650,1,251,181
2010,Male,A,Large,Housewife,18,2,13885,1,38,2337
2010,Male,E,Small,Employed,25,2,6115,0,19,529
2010,Male,D,Medium,Unemployed,32,8,4880,0,260,25
2010,Male,C,Small,Unemployed,29,4,40185,0,72,150
2010,Male,B,Large,Housewife,74,5,6895,1,112,704
2010,Male,B,Medium,Employed,20,8,28435,0,297,1985
2010,Female,A,Small,Employed,36,0,17195,0,138,272
2010,Male,E,Small,Self-employed,31,2,29850,0,35,152
2010,Male,E,Small,Self-employed,43,11,22045,0,66,88
2010,Male,E,Small,Employed,19,6,27700,0,206,1141
2010,Female,C,Medium,Self-employed,52,4,2690,1,290,167
2010,Female,E,Medium,Employed,35,2,4995,1,63,463
2010,Male,E,Small,Employed,59,15,1220,1,21,110
2010,Male,D,Small,Housewife,21,6,17845,1,71,292
2010,Male,A,Small,Housewife,26,7,33055,0,167,496
2010,Female,C,Large,Housewife,59,0,8580,1,290,346
2010,Male,C,Large,Employed,26,3,27230,0,92,532
2010,Male,A,Medium,Housewife,35,5,47255,1,84,845
2010,Male,E,Small,Employed,24,2,12095,1,16,1200
2010,Male,B,Large,Employed,34,3,6435,0,254,368
2010,Female,C,Small,Employed,29,9,9835,0,238,1132
2010,Male,D,Large,Employed,40,3,14540,1,240,888
2010,Male,B,Large,Unemployed,26,2,14270,0,50,464
2010,Male,B,Large,Unemployed,30,3,6395,1,63,1012
2010,Male,B,Medium,Self-employed,32,6,14790,1,119,237
2010,Male,D,Medium,Housewife,38,3,21860,1,103,948
2010,Female,B,Small,Unemployed,21,12,8420,1,284,547
2010,Male,B,Medium,Employed,61,5,16630,1,213,901
2010,Male,C,Small,Unemployed,39,10,21435,1,20,69
2010,Female,C,Medium,Housewife,41,2,23170,0,201,286
2010,Male,B,Medium,Employed,32,14,5505,1,78,3
2010,Female,D,Small,Employed,18,1,16810,0,182,140
2010,Male,B,Medium,Employed,23,9,23010,0,219,2291
2010,Male,C,Small,Self-employed,42,8,9830,1,169,270
2010,Male,D,Small,Employed,29,10,17635,1,139,2319
2010,Male,B,Medium,Employed,27,11,24670,0,112,136
2010,Male,D,Medium,Unemployed,21,1,19895,0,202,565
2010,Female,E,Medium,Employed,26,12,17125,0,190,78
2010,Male,E,Medium,Employed,32,7,9050,1,187,201
2010,Male,D,Medium,Housewife,45,9,19790,0,216,103
2010,Male,B,Small,Unemployed,18,3,26235,0,245,2447
2010,Male,B,Medium,Unemployed,24,0,13495,0,50,1733
2010,Male,A,Medium,Self-employed,39,2,7820,1,68,738
2010,Female,D,Medium,Housewife,38,2,34535,1,99,178
2010,Male,D,Small,Housewife,33,11,27620,0,254,2033
2010,Male,C,Large,Employed,18,7,4695,0,112,3751
2010,Male,A,Small,Self-employed,28,10,15605,1,212,585
2010,Male,C,Large,Self-employed,60,12,9405,0,69,340
2010,Male,D,Large,Unemployed,25,2,19275,0,140,2011
2010,Female,B,Large,Retired,51,1,7595,0,31,170
2010,Male,B,Medium,Unemployed,19,0,10845,0,145,1598
2010,Male,B,Large,Housewife,30,0,6640,0,181,197
2010,Male,C,Small,Employed,24,0,34395,0,46,805
2010,Male,A,Medium,Self-employed,21,0,7535,0,249,21
2010,Female,E,Large,Retired,49,0,19815,1,254,556
2010,Male,C,Large,Housewife,49,0,13855,1,124,542
2010,Female,B,Large,Housewife,44,4,14735,1,84,62
2010,Female,E,Large,Employed,38,8,42250,1,138,1021
2010,Male,D,Small,Housewife,26,7,23135,1,110,734
2010,Male,B,Small,Self-employed,25,1,29030,0,290,3218
2010,Female,D,Medium,Unemployed,22,3,1240,1,149,1402
2010,Male,D,Medium,Housewife,38,2,10565,0,275,37
2010,Male,C,Large,Unemployed,23,2,6750,0,223,4790
2010,Female,E,Large,Housewife,49,9,29530,0,167,38
2010,Female,A,Small,Employed,28,10,8020,0,238,424
2010,Female,B,Medium,Employed,30,10,7950,1,89,526
2010,Male,E,Small,Employed,37,12,18005,0,163,709
2010,Male,C,Small,Unemployed,25,13,22075,0,239,276
2010,Female,A,Medium,Unemployed,21,5,16915,0,163,1562
2010,Male,B,Large,Housewife,46,1,16030,1,51,354
2010,Male,C,Medium,Housewife,28,0,19335,0,45,125
2010,Female,B,Medium,Employed,25,6,2545,0,36,512
2010,Male,C,Medium,Self-employed,40,11,8430,0,182,1697
2010,Male,C,Large,Unemployed,18,1,4095,0,37,379
2010,Female,E,Medium,Self-employed,30,0,34050,0,250,612
2010,Female,B,Large,Retired,53,5,4200,1,139,608
2010,Male,D,Small,Unemployed,56,0,1990,1,107,93
2010,Female,A,Small,Housewife,44,7,9835,1,216,1449
2010,Male,A,Medium,Housewife,23,0,14345,1,145,522
2010,Female,A,Medium,Employed,40,5,3625,1,115,48
2010,Male,A,Small,Housewife,54,0,11085,1,38,81
2010,Male,B,Small,Retired,52,4,41300,0,190,745
2010,Male,E,Large,Employed,21,9,7725,1,181,1173
2010,Female,D,Medium,Employed,55,0,27965,1,149,215
2010,Male,B,Small,Employed,23,0,6540,0,121,6063
2010,Male,D,Small,Employed,28,2,43400,0,145,668
2010,Female,A,Small,Self-employed,51,5,26565,1,73,215
2010,Female,D,Medium,Employed,22,0,20725,1,25,161
2010,Male,D,Medium,Unemployed,19,10,17155,0,140,2754
2010,Female,A,Medium,Self-employed,30,11,21840,1,254,508
2010,Female,B,Medium,Unemployed,19,8,4685,0,99,2840
2010,Male,C,Medium,Employed,19,6,6380,0,259,1417
2010,Female,E,Large,Housewife,33,3,9135,1,38,13
2010,Male,B,Small,Housewife,40,2,20470,1,209,15
2010,Female,C,Small,Employed,22,0,8640,0,212,1349
2010,Female,C,Large,Housewife,31,2,9740,1,32,679
2010,Male,D,Small,Employed,25,10,8935,0,23,827
2010,Male,D,Small,Self-employed,35,6,19855,1,190,476
2010,Male,E,Small,Self-employed,32,2,20060,1,37,123
2010,Male,C,Large,Unemployed,37,3,6755,0,71,138
2010,Male,E,Medium,Unemployed,28,10,12560,1,23,477
2010,Male,D,Medium,Unemployed,46,7,9340,1,250,116
2010,Male,B,Medium,Employed,23,8,13555,0,237,2742
2010,Male,B,Small,Unemployed,30,9,10575,1,103,116
2010,Male,D,Large,Housewife,47,1,7585,0,138,1500
2010,Male,B,Small,Employed,24,6,24105,1,290,126
2010,Male,C,Large,Unemployed,24,9,9045,0,28,347
2010,Female,E,Small,Employed,34,11,20860,1,94,618
2010,Female,B,Large,Housewife,25,1,17070,0,233,186
2010,Male,A,Medium,Employed,51,15,46360,0,222,2236
2010,Female,B,Small,Housewife,21,10,25715,1,126,179
2010,Male,A,Large,Retired,63,0,4285,1,98,1051
2010,Male,D,Large,Retired,62,3,33210,1,185,591
2010,Female,E,Large,Housewife,41,1,18180,0,101,336
2010,Female,D,Medium,Housewife,46,5,41315,0,257,1570
2010,Male,E,Small,Unemployed,21,0,9670,0,129,3223
2010,Male,D,Small,Employed,23,2,10960,0,55,956
2010,Male,B,Small,Unemployed,19,1,22865,0,160,574
2010,Male,B,Large,Self-employed,75,3,5435,1,84,440
2010,Male,B,Large,Retired,71,6,42005,0,175,1391
2010,Male,E,Small,Employed,42,1,16950,0,89,72
2010,Male,A,Medium,Self-employed,41,5,20290,1,104,122
2010,Male,D,Medium,Employed,26,13,8900,0,28,349
2010,Male,D,Large,Unemployed,46,0,6915,1,29,1690
2010,Male,A,Large,Self-employed,57,10,8790,1,140,1398
2010,Male,B,Large,Housewife,18,1,15685,0,38,1582
2010,Male,D,Medium,Employed,44,5,3735,0,250,897
2010,Male,C,Medium,Unemployed,19,14,12335,0,70,1965
2010,Male,B,Large,Housewife,60,2,25495,1,50,563
2010,Male,D,Medium,Housewife,19,13,17270,0,65,57
2010,Male,C,Small,Unemployed,24,4,22965,0,285,2875
2010,Male,E,Large,Employed,36,4,27535,0,110,77
2010,Male,B,Small,Self-employed,27,3,18260,1,271,571
2010,Male,B,Large,Unemployed,37,1,17980,1,24,1398
2010,Male,E,Small,Housewife,22,3,12275,0,28,144
2010,Female,A,Medium,Self-employed,28,11,3240,0,207,562
2010,Male,A,Small,Employed,28,3,30605,0,84,253
2010,Male,D,Medium,Self-employed,32,3,5025,0,129,424
2010,Male,D,Small,Employed,28,2,27005,0,60,771
2010,Female,D,Large,Unemployed,43,0,6510,1,115,358
2010,Female,D,Medium,Self-employed,65,13,24570,0,216,1005
2010,Male,C,Large,Self-employed,37,7,22160,1,66,302
2010,Female,A,Large,Self-employed,70,2,27225,1,65,511
2010,Male,B,Medium,Self-employed,48,3,9775,0,238,168
2010,Male,A,Medium,Employed,56,0,25585,1,277,1776
2010,Female,E,Small,Employed,47,4,6415,1,73,1279
2010,Male,E,Small,Housewife,28,8,44305,0,167,2252
2010,Male,A,Large,Housewife,47,1,45725,0,160,52
2010,Male,B,Medium,Employed,32,5,6495,0,184,2362
2010,Male,E,Small,Employed,55,0,27040,1,223,15
2010,Male,E,Medium,Employed,27,15,22440,1,103,1061
2010,Female,B,Small,Employed,39,2,10540,1,223,1713
2010,Male,A,Medium,Housewife,58,1,4165,1,91,652
2010,Male,D,Small,Housewife,18,13,18175,0,30,1315
2010,Male,E,Large,Employed,31,4,9180,0,212,256
2010,Male,C,Small,Employed,20,0,20570,0,113,464
2010,Male,A,Large,Housewife,38,0,42135,0,71,414
2010,Male,B,Small,Unemployed,21,3,20565,1,38,2268
2010,Male,E,Medium,Unemployed,29,1,7010,0,182,1026
2010,Female,D,Medium,Unemployed,45,6,33375,1,169,63
2010,Female,D,Small,Self-employed,41,1,6135,1,139,528
2010,Male,D,Medium,Housewife,45,0,8080,1,290,605
